COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code de la zone géographique;3222;Valenciennes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4401;Bar-le-Duc;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4402;Châlons-en-Champagne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4403;Charleville-Mézières;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4404;Chaumont;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4405;Colmar;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4406;Épernay;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4407;Épinal;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4408;Forbach;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4409;Haguenau;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4410;Metz;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4411;Mulhouse;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4412;Nancy;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4413;Reims;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4414;Remiremont;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4415;Romilly-sur-Seine;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4416;Saint-Avold;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4417;Saint-Dié-des-Vosges;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4418;Saint-Louis;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4419;Sarrebourg;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4420;Sarreguemines;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4421;Sedan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4422;Sélestat;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4423;Strasbourg;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4424;Thionville;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4425;Troyes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4426;Verdun;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;4427;Vitry-le-François Saint-Dizier;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5201;Ancenis;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5202;Angers;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5203;Challans;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5204;Château-Gontier;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5205;Châteaubriant;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5206;Cholet;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5207;Fontenay-le-Comte;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5208;La Ferté-Bernard;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5209;La Flèche;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5210;La Roche-sur-Yon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5211;Laval;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5212;Le Mans;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5213;Les Herbiers-Montaigu;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5214;Les Sables-d'Olonne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5215;Mayenne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5216;Nantes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5217;Pornic;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5218;Sablé-sur-Sarthe;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5219;Saint-Nazaire;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5220;Saumur;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5221;Segré-en-Anjou Bleu;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5301;Auray;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5302;Brest;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5303;Carhaix-Plouguer;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5304;Dinan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5305;Fougères;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5306;Guingamp;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5307;Lamballe-Armor;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5308;Lannion;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5309;Lorient;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5310;Morlaix;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5311;Ploërmel;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5312;Pontivy-Loudéac;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5313;Quimper;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5314;Quimperlé;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5315;Rennes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5316;Saint-Brieuc;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5317;Saint-Malo;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5318;Vannes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;5319;Vitré;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7501;Agen;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7502;Angoulême;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7503;Bayonne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7504;Bergerac;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7505;Bordeaux;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7506;Bressuire;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7507;Brive-la-Gaillarde;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7508;Châtellerault;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7509;Cognac;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7510;Dax;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7511;Guéret;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7512;La Rochelle;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7513;La Teste-de-Buch;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7514;Langon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7515;Lesparre-Médoc;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7516;Libourne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7517;Limoges;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7518;Marmande;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7519;Mont-de-Marsan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7520;Niort;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7521;Oloron-Sainte-Marie;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7522;Pau;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7523;Périgueux;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7524;Poitiers;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7525;Rochefort;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7526;Royan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7527;Saint-Junien;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7528;Saintes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7529;Sarlat-La-Canéda;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7530;Thouars;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7531;Tulle;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7532;Villeneuve-sur-Lot;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7601;Agde-Pézenas;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7602;Albi;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7603;Alès-Le Vigan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7604;Auch;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7605;Bagnols-sur-Cèze;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7606;Béziers;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7607;Cahors;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7608;Carcassonne-Limoux;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7609;Castelsarrasin-Moissac;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7610;Castres-Mazamet;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7611;Figeac-Villefranche;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7612;Foix-Pamiers;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7613;Mende;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7614;Millau;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7615;Montauban;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7616;Montpellier;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7617;Narbonne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7618;Nîmes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7619;Nord-du-Lot;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7620;Perpignan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7621;Rodez;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7622;Saint-Gaudens;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7623;Sète;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7624;Tarbes-Lourdes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;7625;Toulouse;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8401;Annecy;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8402;Aubenas;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8403;Aurillac;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8404;Belley;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8405;Bourg en Bresse;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8406;Bourgoin-Jallieu;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8407;Chambéry;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8408;Clermont-Ferrand;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8409;Grenoble;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8410;Issoire;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8411;La Maurienne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8412;La Plaine du Forez;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8413;La Tarentaise;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8414;La Vallée de l'Arve;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8415;Le Chablais;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8416;Le Genevois Français;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8417;Le Livradois;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8418;Le Mont Blanc;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8419;Le Puy en Velay;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8420;Les Sources de la Loire;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8421;Lyon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8422;Montélimar;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8423;Montluçon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8424;Moulins;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8425;Oyonnax;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8426;Roanne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8427;Romans sur Isère;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8428;Saint Etienne;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8429;Saint Flour;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8430;Tarare;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8431;Valence;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8432;Vichy;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8433;Vienne-Annonay;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8434;Villefranche-sur-Saône;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;8435;Voiron;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9301;Aix-en-Provence;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9302;Briançon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9303;Brignoles;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9304;Cannes;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9305;Carpentras;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9306;Cavaillon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9307;Digne-les-Bains;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9308;Draguignan;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9309;Fréjus;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9310;Gap;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9311;Manosque;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9312;Marseille;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9313;Martigues-Salon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9314;Menton;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9315;Nice;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9316;Orange;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9317;Sainte-Maxime;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9318;Toulon;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9401;Ajaccio;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9402;Bastia;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9403;Calvi;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9404;Corte;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9405;Ghisonaccia;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9406;Porto-Vecchio;CHAR;4
CODGEO;Code géographique;Code de la zone géographique;9407;Propriano;CHAR;4
