COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code de la zone géographique;10268;Nogent-sur-Seine;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;10323;Romilly-sur-Seine;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;10387;Troyes;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11049;Bram;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11069;Carcassonne;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11076;Castelnaudary;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11106;Coursan;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11203;Lézignan-Corbières;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11206;Limoux;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11262;Narbonne;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11266;Port-la-Nouvelle;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11304;Quillan;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11379;Sigean;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;11397;Trèbes;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12052;Capdenac-Gare;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12056;Baraqueville;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12089;Decazeville;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12096;Espalion;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12119;Laguiole;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12120;Laissac-Sévérac l'Église;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12133;Luc-la-Primaube;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12138;Marcillac-Vallon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12145;Millau;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12148;Montbazens;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12169;Naucelle;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12197;Réquista;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12198;Rieupeyroux;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12199;Rignac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12202;Rodez;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12208;Saint-Affrique;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12224;Saint Geniez d'Olt et d'Aubrac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12270;Sévérac d'Aveyron;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;12300;Villefranche-de-Rouergue;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13001;Aix-en-Provence;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13004;Arles;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13022;Cassis;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13035;Eyguières;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13037;La Fare-les-Oliviers;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13047;Istres;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13050;Lambesc;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13051;Lançon-Provence;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13053;Mallemort;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13054;Marignane;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13055;Marseille;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13056;Martigues;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13063;Miramas;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13074;Peyrolles-en-Provence;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13078;Port-Saint-Louis-du-Rhône;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13080;Le Puy-Sainte-Réparade;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13084;La Roque-d'Anthéron;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13088;Le Rove;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13096;Saintes-Maries-de-la-Mer;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13097;Saint-Martin-de-Crau;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13100;Saint-Rémy-de-Provence;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13103;Salon-de-Provence;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13104;Sausset-les-Pins;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;13105;Sénas;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14020;Argences;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14027;Les Monts d'Aunay;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14047;Bayeux;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14118;Caen;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14174;Condé-en-Normandie;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14191;Courseulles-sur-Mer;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14225;Dives-sur-Mer;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14228;Douvres-la-Délivrande;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14257;Évrecy;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14258;Falaise;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14333;Honfleur;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14342;Isigny-sur-Mer;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14366;Lisieux;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14371;Livarot-Pays-d'Auge;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14431;Mézidon Vallée d'Auge;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14478;Orbec;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14488;Ouistreham;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14514;Pont-l'Évêque;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14654;Saint-Pierre-en-Auge;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14689;Thury-Harcourt-le-Hom;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14712;Troarn;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14715;Trouville-sur-Mer;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14752;Villers-Bocage;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;14762;Vire Normandie;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15014;Aurillac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15119;Massiac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15120;Mauriac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15122;Maurs;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15138;Murat;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15162;Riom-ès-Montagnes;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15187;Saint-Flour;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;15258;Vic-sur-Cère;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16015;Angoulême;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16028;Barbezieux-Saint-Hilaire;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16070;Chabanais;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16073;Chalais;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16078;Champniers;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16085;Chasseneuil-sur-Bonnieure;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16090;Châteauneuf-sur-Charente;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16102;Cognac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16106;Confolens;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16167;Jarnac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16206;Mansle-les-Fontaines;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16281;La Rochefoucauld-en-Angoumois;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16292;Ruffec;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;16366;Segonzac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17003;Aigrefeuille-d'Aunis;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17024;Aulnay;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17093;Le Château-d'Oléron;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17131;Cozes;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17140;Dolus-d'Oléron;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17161;La Flotte;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17168;Fouras;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17172;Gémozac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17197;Jonzac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17218;Marans;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17219;Marennes-Hiers-Brouage;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17224;Matha;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17236;Mirambeau;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17240;Montendre;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17241;Montguyon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17283;Pons;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17299;Rochefort;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17300;La Rochelle;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17306;Royan;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17347;Saint-Jean-d'Angély;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17385;Saint-Pierre-d'Oléron;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17397;Saint-Savinien;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17415;Saintes;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17421;Saujon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17434;Surgères;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;17452;La Tremblade;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18015;Aubigny-sur-Nère;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18033;Bourges;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18057;Châteaumeillant;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18087;Dun-sur-Auron;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18108;La Guerche-sur-l'Aubois;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18109;Henrichemont-Menetou-Salon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18127;Lignières;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18141;Mehun-sur-Yèvre;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18197;Saint-Amand-Montrond;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18207;Saint-Florent-sur-Cher;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18223;Saint-Martin-d'Auxigny;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18242;Sancoins;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;18279;Vierzon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19010;Argentat-sur-Dordogne;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19028;Bort-les-Orgues;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19031;Brive-la-Gaillarde;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19073;Égletons;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19121;Lubersac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19138;Meyssac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19153;Objat;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19255;Seilhac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19272;Tulle;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19275;Ussel;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;19276;Uzerche;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21023;Arnay-le-Duc;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21038;Auxonne;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21054;Beaune;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21154;Châtillon-sur-Seine;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21231;Dijon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21292;Genlis;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21317;Is-sur-Tille;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21416;Mirebeau-sur-Bèze;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21425;Montbard;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21464;Nuits-Saint-Georges;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21501;Pouilly-en-Auxois;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21584;Saulieu;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21603;Semur-en-Auxois;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21607;Seurre;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;21663;Venarey-les-Laumes;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22004;Bégard;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22020;Broons;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22025;Callac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22050;Dinan;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22054;Erquy;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22055;Binic-Étables-sur-Mer;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22070;Guingamp;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22093;Lamballe-Armor;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22113;Lannion;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22121;Lanvollon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22136;Loudéac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22143;Matignon;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22147;Merdrignac;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22162;Paimpol;CHAR;5
CODGEO;Code géographique;Code de la zone géographique;22172;Plancoët;CHAR;5
